"","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S36","S34","S35","S18"
"rna-XM_069271184.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246917.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210337.1",2166,0,5726,1223,11622,0,0,5680,1612,0,0,5630,0,0,0
"rna-XM_069257254.1",0,0,0,0,60,0,0,0,27,0,0,0,0,0,0
"rna-XM_069258067.1",170,295,554,494,682,364,414,546,199,457,0,209,562,476,478
"rna-XM_069247443.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283206.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260628.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263039.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282274.1",0,89,289,0,0,0,0,285,0,494,494,0,285,303,195
"rna-XM_069273345.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210327.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274478.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286611.1",0,0,0,0,0,0,0,0,0,139,0,0,0,0,0
"rna-XM_069259123.1",0,406,1321,0,0,0,1049,1197,0,920,2826,833,1597,0,1129
"rna-XM_069276197.1",1943,2690,3186,1799,1887,2502,2055,2299,1983,2231,2556,1751,2029,2810,2220
"rna-XM_069260652.1",453,400,454,250,253,406,385,376,415,437,512,383,371,559,485
"rna-XM_069254095.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255767.1",0,0,0,0,0,27,0,0,0,0,56,0,28,0,0
"rna-XM_069266415.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285260.1",0,90,0,0,0,0,0,77,0,0,61,0,0,0,65
"rna-XM_069275122.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268142.1",412,176,310,507,0,469,546,0,239,881,409,741,449,375,0
"rna-XM_069268690.1",0,0,0,0,0,0,0,0,0,0,342,0,0,0,0
"rna-XM_069249269.1",0,0,0,0,0,227,0,56,0,231,360,0,0,130,0
"rna-XM_069246886.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284588.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284951.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257012.1",100,176,216,68,113,30,116,151,38,52,86,110,132,251,257
"rna-XM_069274276.1",3260,3407,4475,3331,3942,2718,2453,3180,2845,2435,3732,4114,2806,4120,4026
"rna-XM_069267228.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245666.1",251,277,448,541,364,245,241,381,215,565,585,0,498,289,126
"rna-XR_011207470.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284872.1",245,237,227,38,201,238,209,247,184,240,236,180,203,245,206
"rna-XM_069258588.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276913.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209072.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254081.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254832.1",537,597,1167,533,430,336,504,541,443,417,850,300,631,417,815
"rna-XM_069285216.1",0,128,119,0,0,92,551,196,0,122,741,0,0,0,0
"rna-XM_069274244.1",0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
"rna-XM_069260219.1",0,178,170,252,234,231,55,0,0,308,397,117,56,121,59
"rna-XM_069252681.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279987.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263454.1",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
"rna-XM_069267844.1",96,266,419,86,198,134,168,170,273,263,406,0,168,194,362
"rna-XM_069246907.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245614.1",931,780,793,1221,558,687,373,741,1049,1095,2293,894,1121,1544,1995
"rna-XM_069281851.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250280.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256922.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281677.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280545.1",376,359,484,411,428,393,598,403,331,585,689,321,452,582,316
"rna-XR_011206106.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253541.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279690.1",997,1039,1049,812,830,965,753,796,1093,1180,1743,2500,1134,882,826
"rna-XM_069256247.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250807.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138316300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206982.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210014.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnal-aag-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272788.1",222,243,673,353,474,549,537,533,549,879,1070,460,515,524,0
"rna-XM_069256257.1",0,128,0,0,0,0,0,0,70,0,0,140,92,0,0
"rna-XM_069286446.1",2003,2013,2867,1911,1815,2029,1375,2138,2299,2191,3380,3218,2292,2384,2536
"rna-XR_011206803.1",9504,6733,10629,7874,4015,5199,3396,5411,2071,3896,4867,3941,5358,7167,5053
"rna-XR_011209189.1",8,0,0,0,0,0,8,0,0,0,0,0,0,0,23
"gene-LOC138327460",252,223,285,212,300,241,278,289,226,379,449,102,202,349,229
"rna-Trnal-aag-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284945.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256374.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270581.1",476,472,412,546,364,514,430,0,457,657,861,671,434,529,408
"rna-XM_069257243.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268720.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275588.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280806.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257361.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260685.1",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
"rna-XM_069276189.1",0,0,0,0,0,0,246,0,0,375,0,0,0,0,0
"rna-Trnat-agu-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274072.1",940,322,276,865,470,1211,629,876,449,1080,1240,700,426,379,852
"rna-XM_069271104.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259976.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284294.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-35",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"rna-Trnat-agu-34",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"rna-Trnat-agu-37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-agu-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256346.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210252.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248626.1",2472,1938,1804,2072,2665,2337,2856,2228,1868,2205,4652,1913,2014,2354,1803
"rna-XM_069259988.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252017.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259453.1",0,0,0,0,0,0,131,0,0,0,0,0,0,0,0
"rna-XM_069258482.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207119.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281667.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248557.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207224.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269140.1",164,161,0,0,0,0,158,0,0,0,0,93,0,0,0
"rna-XM_069273788.1",0,0,0,0,0,238,116,0,0,275,775,0,541,499,0
"rna-XM_069245905.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263124.1",222,431,527,350,291,221,280,400,344,189,552,185,438,412,673
"rna-XM_069267761.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251940.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272276.1",0,0,0,374,335,126,105,63,73,115,0,0,0,30,0
"rna-XM_069279995.1",0,0,0,0,0,0,0,0,0,0,0,580,0,0,0
"rna-XM_069263464.1",166,212,333,138,94,78,145,185,157,213,254,162,179,178,192
"rna-XM_069260521.1",154,0,0,226,216,70,179,0,0,417,486,424,0,213,0
"rna-XM_069251347.1",633,470,542,229,454,530,683,226,430,543,807,580,0,496,260
"rna-XM_069258648.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286179.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266075.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278540.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279111.1",0,0,0,0,0,0,0,133,278,0,171,0,0,0,0
"rna-XM_069274111.1",514,424,386,281,170,456,0,468,548,696,730,83,408,444,511
"rna-XM_069271085.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256744.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269734.1",1177,947,1206,2291,192,544,749,640,1252,309,1297,594,867,1206,1318
"rna-XM_069286496.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266061.1",31,334,530,571,290,1786,1053,904,378,748,153,0,452,0,33
"rna-XR_011207357.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257811.1",539,186,301,173,213,117,121,315,622,741,1134,1062,524,718,0
"rna-XM_069285961.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265061.1",0,0,0,0,0,0,0,0,0,285,134,127,0,0,0
"rna-XM_069245572.1",0,0,0,356,0,302,320,0,0,437,727,293,0,0,0
"rna-XM_069269526.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286165.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279399.1",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
"rna-XM_069264750.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245295.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268290.1",99,124,130,60,40,59,48,87,46,28,87,72,50,64,72
"rna-XR_011210165.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209494.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272844.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264673.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265042.1",0,415,769,33,0,0,0,0,0,181,0,0,0,0,0
"rna-XM_069257556.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138312103",0,25,27,53,152,27,0,0,53,57,51,0,25,114,0
"rna-XM_069279402.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208668.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250514.1",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254226.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209476.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257520.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282708.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266649.1",581,783,855,655,744,681,651,640,691,683,785,518,579,573,877
"rna-XM_069245029.1",3036,2438,3839,4640,3146,5633,5045,3609,4718,6191,6819,2253,3947,3590,2420
"rna-XM_069259144.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276353.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245174.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279989.1",231,0,433,169,567,108,176,108,0,335,246,1041,0,154,0
"rna-XR_011209527.1",0,115,175,108,46,54,45,0,0,0,0,0,50,35,0
"rna-XR_011210024.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263806.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265959.1",407,835,1017,580,415,533,842,986,936,694,1584,128,851,756,645
"rna-XM_069277698.1",1991,2566,3797,1978,1852,1897,2372,2362,3056,1890,3620,1779,2984,3322,2891
"rna-XM_069281679.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283092.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnas-aga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278790.1",927,1170,1402,772,876,578,778,1191,957,619,1166,680,1013,1076,1518
"rna-XM_069268967.1",0,0,170,276,309,218,151,379,0,404,434,486,147,417,418
"rna-XM_069264134.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245102.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247840.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273202.1",18,73,190,49,18,59,29,43,79,29,92,0,35,48,144
"rna-XM_069253890.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279373.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279385.1",47,74,68,333,0,27,30,40,20,142,1805,0,56,236,365
"rna-XM_069245359.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265876.1",0,0,0,0,0,0,0,0,0,0,0,105,0,0,0
"rna-XM_069245281.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254340.1",0,0,0,0,235,342,0,0,0,0,0,0,308,359,0
"rna-XM_069275994.1",0,108,0,0,0,0,106,0,108,135,243,0,0,0,0
"rna-XM_069279290.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282521.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272985.1",3615,2263,3240,5514,4022,2216,1416,3511,3109,0,4315,5554,4130,3097,4033
"rna-XM_069253428.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269321.1",0,0,0,0,0,0,0,0,0,0,0,149,0,0,0
"rna-XM_069261731.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276342.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254471.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262181.1",0,0,0,140,0,40,48,0,0,41,96,176,92,188,0
"rna-XM_069256055.1",544,113,0,252,0,0,493,0,230,503,667,906,0,0,0
"rna-XM_069268844.1",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"rna-XM_069278105.1",12,78,44,27,51,0,0,66,55,18,28,0,22,18,88
"rna-XM_069248844.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277237.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208078.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258660.1",0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209294.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280373.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267647.1",284,447,884,539,444,419,533,434,595,463,813,398,441,504,610
"rna-XM_069281328.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251654.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270094.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274191.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268836.1",627,306,399,0,51,348,109,162,226,258,448,247,391,360,264
"rna-XM_069249534.1",0,0,107,0,0,0,0,0,0,0,42,0,278,0,105
"gene-LOC138316682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270954.1",3604,4892,5241,6031,4425,4176,5605,4489,4840,5223,8188,6506,3636,4197,6127
"gene-LOC138316685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252669.1",0,0,0,0,0,0,0,0,0,194,444,0,0,0,0
"gene-LOC138316689",40,0,0,0,0,0,0,42,0,0,0,112,62,39,0
"rna-XM_069283543.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256774.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-ucu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267495.1",605,536,645,0,371,537,659,793,455,503,865,486,578,621,644
"rna-XR_011208086.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266352.1",0,0,0,0,0,0,0,156,27,0,0,0,0,0,0
"rna-XM_069274791.1",538,2088,777,0,0,1381,0,2878,0,1207,3455,0,3617,2630,1431
"rna-XM_069264983.1",0,0,163,0,0,0,0,0,0,111,0,0,136,0,0
"rna-XM_069260930.1",0,0,0,0,0,0,112,0,0,212,295,0,0,0,0
"rna-Trnar-ucg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278239.1",286,105,240,530,358,218,352,202,306,0,328,0,131,91,94
"rna-XM_069262378.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251846.1",0,0,0,0,0,0,0,0,0,0,790,0,0,0,66
"rna-XM_069261215.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271426.1",219,47,219,411,286,0,371,313,235,244,288,46,100,332,273
"rna-XM_069267349.1",484,494,827,514,501,436,389,632,537,504,718,537,420,505,695
"rna-XM_069262697.1",0,123,76,0,0,0,153,0,0,226,64,203,0,0,0
"rna-XM_069248813.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264444.1",844,641,832,1298,973,1100,995,667,847,1581,1546,952,834,1109,486
"rna-XM_069244936.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283553.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251256.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271450.1",1195,976,917,788,1214,526,695,1144,550,656,1171,405,583,341,1150
"rna-XM_069269418.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280227.1",0,346,249,0,264,230,261,310,528,337,486,302,330,136,49
"rna-XM_069267334.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249282.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207092.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245771.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266515.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255111.1",2968,2218,2037,796,1406,1724,2451,3345,2247,2028,2572,2685,2024,2379,1963
"rna-XR_011209911.1",0,0,0,0,0,0,0,0,0,484,77,0,0,0,0
"rna-XM_069254171.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208481.1",0,0,0,0,0,0,132,0,0,0,191,0,0,0,0
"rna-XM_069260447.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265846.1",75,0,0,0,0,0,0,0,0,86,96,887,0,0,0
"rna-XM_069254663.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248142.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268376.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261166.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252910.1",584,894,3242,1897,615,1048,1004,2041,2523,1056,4456,732,1827,3838,2974
"rna-XM_069265947.1",119,73,192,148,190,88,101,92,123,78,142,97,183,176,231
"rna-XM_069256648.1",751,408,885,554,752,465,436,637,429,553,1018,360,418,659,495
"rna-XM_069260853.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138335239",383,650,370,232,244,543,567,539,244,329,751,0,275,402,636
"rna-XM_069279426.1",0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
"rna-XM_069253830.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272298.1",253,168,0,0,0,0,145,362,367,390,539,0,337,351,0
"rna-XM_069266140.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266509.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138305464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274184.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260311.1",514,867,649,664,65,1014,733,71,802,787,726,0,0,214,291
"rna-XM_069271079.1",0,0,0,0,0,0,0,0,0,0,0,1543,0,0,0
"rna-XM_069255018.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267038.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261209.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275667.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250241.1",0,0,0,0,0,0,0,207,0,0,226,118,0,207,0
"rna-XM_069248483.1",1898,3649,3332,2188,1707,1004,1780,1982,2389,1442,2799,773,2000,2229,3078
"rna-XM_069265957.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205682.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245853.1",863,1274,0,0,118,1613,3696,5995,3599,885,5357,2041,0,3194,109
"rna-XM_069272566.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210111.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249903.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278710.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268903.1",455,340,348,217,355,299,356,454,366,339,334,333,353,548,351
"rna-XM_069247512.1",257,0,352,156,129,0,335,167,155,125,497,0,375,391,337
"rna-XM_069251875.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206277.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275677.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265799.1",0,0,0,0,0,0,0,0,401,963,519,0,0,0,0
"rna-XM_069263551.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260457.1",306,405,484,543,352,304,459,497,396,584,416,409,413,451,366
"rna-XM_069266818.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265878.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279732.1",376,590,781,394,796,1365,1123,303,712,382,1451,1308,375,209,0
"rna-Trnar-acg-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271895.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256328.1",0,0,0,0,0,0,114,0,0,251,145,0,0,137,93
"rna-Trnar-acg-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-acg-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208688.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283587.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285755.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255554.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248440.1",117,65,0,0,86,30,99,88,33,94,214,131,111,119,168
"rna-XM_069275399.1",1019,743,883,821,1031,503,660,1123,776,842,994,676,893,829,1119
"rna-XM_069270548.1",43,230,46,50,116,0,82,0,0,59,139,0,34,245,0
"rna-XM_069264373.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277586.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277516.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282408.1",637,304,532,552,923,477,528,324,548,521,745,1257,232,613,302
"gene-LOC138333489",0,0,0,0,0,0,0,0,0,0,335,0,0,0,0
"rna-XM_069285380.1",293,309,0,0,285,59,345,354,296,285,283,0,193,144,236
"rna-XM_069283788.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259607.1",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277407.1",691,961,1184,913,989,729,1164,1078,1127,864,1675,551,945,1504,1621
